Node Number	X Location (m)	Y Location (m)	Z Location (m)	
4797	1.8673e-002	-1.1146e-002	0.	
4798	-3.5757e-003	8.6094e-003	0.	
4799	-4.619e-003	8.8324e-003	0.	
4800	-3.8739e-003	9.6298e-003	0.	
4801	1.3147e-002	1.1652e-002	0.	
4802	1.7832e-002	2.2978e-003	0.	
4803	1.2667e-002	-1.8511e-002	0.	
4804	1.2038e-002	-1.4679e-002	0.	
4805	-1.4827e-003	2.1446e-002	0.	
4806	-3.0503e-003	-2.2542e-002	0.	
4807	8.3618e-003	-6.7543e-003	0.	
4808	9.3506e-003	-7.2127e-003	0.	
4809	5.7821e-003	1.4406e-002	0.	
4810	6.2045e-003	1.6004e-002	0.	
4811	-1.9259e-002	-2.2247e-003	0.	
4812	-1.099e-002	-1.2508e-002	0.	
4813	-1.1309e-002	-1.1572e-002	0.	
4814	-1.1626e-002	-1.2615e-002	0.	
4815	-1.0391e-002	-1.2355e-002	0.	
4816	8.1573e-003	6.3603e-003	0.	
4817	8.6236e-003	6.1477e-003	0.	
4818	-3.2604e-003	-1.3671e-002	0.	
4819	-3.2293e-003	-1.4465e-002	0.	
4820	8.209e-004	1.6309e-002	0.	
4821	9.0541e-004	1.5223e-002	0.	
4822	-2.9659e-003	6.9375e-003	0.	
4823	4.6993e-003	1.5718e-002	0.	
4824	2.0535e-002	-3.3107e-003	0.	
4825	5.7859e-003	1.6385e-002	0.	
4826	-1.0465e-002	-1.025e-002	0.	
4827	-9.4418e-003	-9.8812e-003	0.	
4828	-8.4189e-003	-9.5121e-003	0.	
4829	2.3301e-002	5.1984e-003	0.	
4830	7.409e-003	-3.229e-004	0.	
4831	1.7436e-002	5.4693e-004	0.	
4832	-1.4978e-002	1.4843e-002	0.	
4833	6.3478e-003	2.3163e-002	0.	
4834	-8.9577e-003	-2.0693e-002	0.	
4835	8.5897e-003	3.7462e-003	0.	
4836	-1.3325e-002	-1.3819e-002	0.	
4837	1.5658e-003	-4.3852e-003	0.	
4838	-1.2124e-002	-7.6943e-003	0.	
4839	-4.1657e-003	1.7063e-002	0.	
4840	7.9694e-003	2.2484e-003	0.	
4841	-8.3666e-003	-3.3874e-003	0.	
4842	-6.8916e-003	-2.8259e-003	0.	
4843	-6.2481e-003	-1.7596e-003	0.	
4844	-9.9922e-003	-1.8264e-002	0.	
4845	2.1746e-002	4.3261e-003	0.	
4846	-6.1983e-003	-1.2439e-002	0.	
4847	1.8625e-002	-6.3881e-003	0.	
4848	1.949e-002	-7.3465e-003	0.	
4849	1.845e-002	-7.6542e-003	0.	
4850	1.88e-002	-5.1221e-003	0.	
4851	1.9665e-002	-6.0804e-003	0.	
4852	2.053e-002	-7.0388e-003	0.	
4853	1.8192e-002	-5.9089e-003	0.	
4854	1.9233e-002	-5.6012e-003	0.	
4855	1.8882e-002	-8.1334e-003	0.	
4856	1.7803e-002	-8.5128e-003	0.	
4857	2.0963e-002	-7.518e-003	0.	
4858	1.9923e-002	-7.8257e-003	0.	
4859	1.9058e-002	-6.8673e-003	0.	
4860	2.0098e-002	-6.5596e-003	0.	
4861	1.8368e-002	-4.6429e-003	0.	
4862	1.8017e-002	-7.175e-003	0.	
4863	8.17e-003	-1.1587e-002	0.	
4864	6.0415e-003	-1.2109e-002	0.	
4865	8.0342e-003	-1.215e-002	0.	
4866	7.1936e-003	-1.1481e-002	0.	
4867	8.3215e-003	-1.0953e-002	0.	
4868	-1.2039e-002	1.1499e-002	0.	
4869	-2.3566e-002	-4.2469e-003	0.	
4870	4.6722e-003	1.086e-002	0.	
4871	1.2898e-002	1.5474e-002	0.	
4872	2.4246e-002	-3.6799e-003	0.	
4873	1.4789e-002	1.5622e-002	0.	
4874	-1.7467e-002	2.3117e-003	0.	
4875	-6.7481e-003	1.2794e-002	0.	
4876	-2.9066e-003	-2.1157e-002	0.	
4877	3.4558e-003	-1.2226e-002	0.	
4878	1.5328e-002	-8.7427e-003	0.	
4879	1.4909e-002	-8.3637e-003	0.	
4880	-1.7179e-003	7.2195e-003	0.	
4881	-1.7107e-002	6.8332e-003	0.	
4882	-2.0751e-002	5.1959e-003	0.	
4883	-1.9478e-002	4.2487e-003	0.	
4884	-2.1017e-002	-5.4029e-003	0.	
4885	-2.1619e-002	-5.2536e-003	0.	
4886	-2.2398e-002	-8.4021e-003	0.	
4887	-1.0078e-002	6.1764e-003	0.	
4888	1.7498e-002	-1.6271e-003	0.	
4889	-1.259e-002	1.0071e-002	0.	
4890	-7.6137e-003	-1.1572e-002	0.	
4891	2.3785e-004	-1.6548e-002	0.	
4892	-8.771e-003	-2.0312e-004	0.	
4893	1.1673e-002	-1.0173e-002	0.	
4894	-2.3983e-003	1.0274e-002	0.	
4895	-7.687e-003	9.4321e-003	0.	
4896	-2.254e-004	2.0627e-002	0.	
4897	1.3799e-002	-1.7346e-002	0.	
4898	-7.7991e-003	1.6539e-002	0.	
4899	1.3005e-002	-1.242e-002	0.	
4900	-2.41e-002	-2.4495e-003	0.	
4901	1.281e-002	8.9003e-003	0.	
4902	-8.7919e-003	-6.2807e-003	0.	
4903	1.681e-002	-1.1668e-002	0.	
4904	1.6396e-002	-1.2722e-002	0.	
4905	1.0059e-002	1.8543e-002	0.	
4906	5.5765e-003	7.3529e-003	0.	
4907	-3.8456e-003	3.9693e-005	0.	
4908	-1.8785e-003	-8.5029e-004	0.	
4909	-1.4133e-002	-1.4229e-002	0.	
4910	-1.4562e-002	1.7772e-002	0.	
4911	-1.4748e-002	1.6745e-002	0.	
4912	2.2793e-002	8.884e-003	0.	
4913	7.1813e-003	2.3055e-002	0.	
4914	-4.2773e-003	-1.7525e-002	0.	
4915	-1.6043e-002	9.8113e-004	0.	
4916	-1.7445e-002	4.7007e-005	0.	
4917	-9.6983e-003	-1.9873e-002	0.	
4918	-1.0285e-002	-1.9861e-002	0.	
4919	-9.1128e-003	-2.0087e-002	0.	
4920	1.0149e-002	6.4168e-003	0.	
4921	6.294e-003	1.4565e-002	0.	
4922	6.6673e-003	-2.293e-002	0.	
4923	4.3965e-003	-2.412e-002	0.	
4924	3.7813e-003	-2.3212e-002	0.	
4925	8.1254e-003	2.3111e-002	0.	
4926	-8.6268e-003	-1.6465e-002	0.	
4927	-2.1453e-002	-4.2898e-003	0.	
4928	-3.1711e-003	7.5148e-003	0.	
4929	9.8813e-003	-2.1853e-002	0.	
4930	-1.7095e-003	1.5051e-002	0.	
4931	1.5898e-002	9.1279e-003	0.	
4932	-1.085e-002	-2.1321e-003	0.	
4933	1.659e-002	9.774e-003	0.	
4934	1.6357e-002	8.7018e-003	0.	
4935	1.5476e-002	9.5654e-003	0.	
4936	4.2938e-003	-2.2214e-002	0.	
4937	1.143e-002	3.43e-003	0.	
4938	2.5239e-003	1.7588e-002	0.	
4939	4.091e-003	1.6888e-002	0.	
4940	-1.1465e-002	-9.701e-003	0.	
4941	-7.3322e-003	-8.4526e-003	0.	
4942	-8.3131e-003	-8.7978e-003	0.	
4943	-1.0304e-002	-9.6147e-003	0.	
4944	-9.2666e-003	-9.2411e-003	0.	
4945	5.1928e-003	-2.2639e-002	0.	
4946	-1.35e-002	-9.3645e-003	0.	
4947	-1.6913e-002	-4.7452e-003	0.	
4948	-8.9399e-003	-7.4462e-004	0.	
4949	8.2565e-003	7.4239e-003	0.	
4950	-1.8069e-003	-2.6448e-003	0.	
4951	-1.4195e-003	-2.3482e-003	0.	
4952	-1.3064e-002	-6.373e-003	0.	
4953	-1.4751e-002	9.4545e-003	0.	
4954	-1.9051e-002	4.3271e-004	0.	
4955	1.3647e-002	-1.002e-002	0.	
4956	7.1184e-003	-1.3885e-002	0.	
4957	1.7871e-003	1.6115e-002	0.	
4958	-6.1715e-004	9.6411e-003	0.	
4959	-6.3256e-003	1.3256e-002	0.	
4960	4.8087e-004	1.481e-002	0.	
4961	5.7642e-003	1.0604e-002	0.	
4962	4.9536e-003	2.1011e-002	0.	
4963	1.7475e-002	-1.2685e-002	0.	
4964	1.5981e-002	-1.37e-002	0.	
4965	1.4909e-002	-1.3659e-002	0.	
4966	1.675e-002	-1.317e-002	0.	
4967	1.7821e-002	-1.3211e-002	0.	
4968	1.4606e-002	-1.3087e-002	0.	
4969	1.5678e-002	-1.3129e-002	0.	
4970	1.6284e-002	-1.4272e-002	0.	
4971	1.5213e-002	-1.4231e-002	0.	
4972	1.7129e-002	-1.2159e-002	0.	
4973	-9.3153e-003	1.8878e-002	0.	
4974	-9.5407e-003	1.7829e-002	0.	
4975	-8.8366e-003	1.8442e-002	0.	
4976	-9.122e-003	1.7421e-002	0.	
4977	-8.3858e-003	2.0539e-002	0.	
4978	-8.6112e-003	1.9491e-002	0.	
4979	-1.0019e-002	1.8264e-002	0.	
4980	-9.794e-003	1.9313e-002	0.	
4981	1.4177e-003	6.1981e-003	0.	
4982	-1.1985e-002	-1.77e-002	0.	
4983	-9.8232e-003	5.2131e-003	0.	
4984	6.1721e-003	1.4034e-002	0.	
4985	5.5906e-004	-1.3556e-002	0.	
4986	-2.967e-003	-1.6256e-002	0.	
4987	-1.1549e-002	1.3805e-003	0.	
4988	1.0011e-002	-2.9762e-003	0.	
4989	-9.1121e-003	-4.5599e-003	0.	
4990	-4.6439e-003	-1.1286e-002	0.	
4991	-2.1092e-002	-1.3527e-003	0.	
4992	2.8271e-003	4.3419e-003	0.	
4993	3.0842e-003	3.2064e-003	0.	
4994	-1.3024e-002	-1.2684e-002	0.	
4995	-1.6918e-003	-3.2148e-003	0.	
4996	1.7088e-002	-1.6498e-002	0.	
4997	-1.9955e-002	2.3866e-003	0.	
4998	1.871e-003	-5.2199e-003	0.	
4999	-5.7788e-003	-1.3304e-002	0.	
5000	-6.3678e-003	-1.4549e-002	0.	
5001	1.4234e-002	1.1355e-002	0.	
5002	1.0716e-002	-2.0107e-003	0.	
5003	-1.9384e-003	1.0789e-002	0.	
5004	-2.3162e-002	-2.5946e-003	0.	
5005	6.1668e-003	2.0414e-002	0.	
5006	-1.0122e-002	-1.4247e-002	0.	
5007	-9.5725e-003	-1.3208e-002	0.	
5008	8.4175e-003	-2.1428e-002	0.	
5009	2.3749e-002	-5.9891e-003	0.	
5010	2.2683e-002	-6.0692e-003	0.	
5011	1.4537e-002	1.6501e-002	0.	
5012	1.6839e-002	-1.5673e-002	0.	
5013	-1.0139e-002	-1.9138e-002	0.	
5014	2.298e-002	-8.3059e-003	0.	
5015	-1.4139e-002	-1.8709e-002	0.	
5016	3.2731e-003	1.0415e-002	0.	
5017	2.0201e-003	9.8754e-003	0.	
5018	3.6593e-003	9.7101e-003	0.	
5019	2.9588e-003	1.1132e-002	0.	
5020	2.24e-003	9.3767e-003	0.	
5021	-2.421e-002	-3.5483e-003	0.	
5022	1.1407e-002	-1.2545e-002	0.	
5023	-1.1486e-002	-1.0595e-002	0.	
5024	-1.2505e-002	-1.0916e-002	0.	
5025	-1.3523e-002	-1.1237e-002	0.	
5026	-1.1517e-002	1.5884e-002	0.	
5027	-3.3366e-004	4.4622e-003	0.	
5028	-8.1906e-003	-4.702e-003	0.	
5029	1.5685e-002	4.8135e-003	0.	
5030	1.873e-002	6.7105e-003	0.	
5031	1.8678e-002	6.1736e-003	0.	
5032	-1.4366e-002	1.5666e-003	0.	
5033	-4.487e-003	-5.0673e-003	0.	
5034	-4.9981e-003	-8.6624e-003	0.	
5035	-2.0319e-002	7.4172e-003	0.	
5036	-4.4699e-003	8.3222e-003	0.	
5037	-3.4266e-003	8.0993e-003	0.	
5038	-1.3401e-003	7.6534e-003	0.	
5039	-2.3218e-003	7.851e-003	0.	
5040	-1.4078e-002	1.3774e-002	0.	
5041	-1.3692e-002	1.4241e-002	0.	
5042	-1.3143e-002	2.0435e-002	0.	
5043	-8.2072e-003	-8.0836e-003	0.	
5044	-9.5159e-003	-7.1153e-003	0.	
5045	2.3441e-003	3.6073e-003	0.	
5046	-3.2659e-003	5.092e-003	0.	
5047	-5.9032e-003	1.3717e-002	0.	
5048	6.2086e-003	2.1037e-002	0.	
5049	1.0332e-004	-4.0042e-003	0.	
5050	-1.8709e-002	1.4272e-002	0.	
5051	1.5475e-002	-9.6124e-003	0.	
5052	1.4281e-002	-8.4989e-003	0.	
5053	1.489e-002	-9.7451e-003	0.	
5054	-1.1365e-002	1.8141e-002	0.	
5055	-1.2466e-002	-7.2233e-003	0.	
5056	-4.3356e-003	1.5597e-002	0.	
5057	-6.206e-003	1.8734e-002	0.	
5058	5.1188e-003	-1.8909e-002	0.	
5059	-3.1095e-003	2.3858e-002	0.	
5060	-2.1319e-003	4.8395e-003	0.	
5061	-1.7798e-003	3.8353e-003	0.	
5062	-6.2405e-003	-1.297e-002	0.	
5063	-1.4622e-002	1.3846e-002	0.	
5064	-1.5721e-003	4.7056e-003	0.	
5065	-3.075e-003	-5.0144e-003	0.	
5066	-9.0975e-003	-1.7844e-002	0.	
5067	1.7264e-002	-5.6203e-003	0.	
5068	1.6199e-002	-5.9575e-003	0.	
5069	1.5278e-002	-6.3824e-003	0.	
5070	-1.9819e-003	-2.444e-002	0.	
5071	-3.7248e-003	9.1196e-003	0.	
5072	-3.0541e-003	8.498e-003	0.	
5073	-3.3523e-003	9.5183e-003	0.	
5074	-4.0973e-003	8.7209e-003	0.	
5075	6.9666e-003	-2.1282e-002	0.	
5076	6.2584e-003	1.9229e-003	0.	
5077	-1.4746e-002	1.0896e-002	0.	
5078	-2.011e-002	9.3685e-003	0.	
5079	-7.9551e-003	2.0077e-002	0.	
5080	-8.1668e-003	1.9037e-002	0.	
5081	-8.3785e-003	1.7996e-002	0.	
5082	-1.461e-002	1.9589e-002	0.	
5083	-9.9765e-003	-1.6229e-002	0.	
5084	6.5481e-003	1.3659e-002	0.	
5085	-1.4449e-002	-1.83e-002	0.	
5086	1.3403e-002	1.3176e-002	0.	
5087	-6.7344e-003	-1.6468e-002	0.	
5088	-1.6384e-002	5.46e-003	0.	
5089	3.5151e-003	-2.0643e-002	0.	
5090	-4.9341e-003	3.4804e-003	0.	
5091	-1.5172e-002	1.3983e-002	0.	
5092	7.0344e-003	-1.6141e-002	0.	
5093	-1.2993e-002	-1.4232e-002	0.	
5094	-1.1967e-002	-4.1058e-003	0.	
5095	9.7339e-003	1.0134e-002	0.	
5096	1.3589e-002	1.9093e-002	0.	
5097	-9.7222e-003	1.7922e-003	0.	
5098	6.4574e-003	-2.1425e-002	0.	
5099	-2.041e-002	8.4146e-003	0.	
5100	-8.6196e-003	-1.217e-002	0.	
5101	6.9714e-003	9.465e-003	0.	
5102	8.0174e-003	9.7458e-003	0.	
5103	6.1893e-003	9.9645e-003	0.	
5104	7.2494e-003	1.02e-002	0.	
5105	7.7393e-003	9.0074e-003	0.	
5106	2.7125e-003	5.4216e-003	0.	
5107	-1.7217e-002	-5.1476e-003	0.	
5108	-1.5728e-002	1.4119e-002	0.	
5109	-1.7062e-002	7.4143e-003	0.	
5110	9.001e-003	1.1471e-002	0.	
5111	9.2564e-003	1.2529e-002	0.	
5112	9.4875e-003	1.4075e-002	0.	
5113	7.8818e-003	1.2581e-002	0.	
5114	9.7901e-003	1.2745e-002	0.	
5115	9.4195e-003	-1.2169e-002	0.	
5116	1.0937e-002	-1.1623e-002	0.	
5117	4.5248e-003	2.1198e-002	0.	
5118	3.7191e-003	2.0456e-002	0.	
5119	-1.3605e-002	-1.6559e-002	0.	
5120	-1.2296e-002	-1.7145e-002	0.	
5121	-1.3885e-002	-1.7164e-002	0.	
5122	-1.3353e-002	-1.5997e-002	0.	
5123	2.3995e-002	4.5851e-003	0.	
5124	1.9851e-002	-1.5291e-003	0.	
5125	1.3981e-002	1.6353e-002	0.	
5126	-1.7984e-002	1.3763e-002	0.	
5127	-7.1615e-003	-6.8823e-003	0.	
5128	-8.1014e-003	-7.3693e-003	0.	
5129	-1.5735e-002	1.7406e-002	0.	
5130	-8.6283e-004	1.7431e-002	0.	
5131	2.3139e-006	1.4376e-002	0.	
5132	1.1871e-002	4.5155e-003	0.	
5133	-1.4167e-002	-1.7732e-002	0.	
5134	1.0112e-002	1.4261e-002	0.	
5135	-5.6743e-003	-8.6781e-003	0.	
5136	-5.1788e-003	-9.4925e-003	0.	
5137	6.882e-003	-2.1776e-002	0.	
5138	-1.2234e-002	-2.6942e-003	0.	
5139	-9.0009e-004	8.0893e-003	0.	
5140	1.1407e-002	-2.0775e-002	0.	
5141	2.2067e-002	7.9475e-003	0.	
5142	-1.1225e-002	4.514e-003	0.	
5143	2.7633e-003	1.3981e-003	0.	
5144	-1.626e-003	-2.2509e-002	0.	
5145	-2.1521e-002	6.612e-003	0.	
5146	-2.1924e-002	7.1368e-003	0.	
5147	-2.1758e-002	7.7436e-003	0.	
5148	4.7269e-003	2.2642e-002	0.	
5149	5.3181e-003	2.2479e-002	0.	
5150	-4.2007e-003	4.9292e-003	0.	
5151	-5.3298e-003	-2.3066e-002	0.	
5152	-4.8946e-003	-2.3242e-002	0.	
5153	1.4793e-002	1.373e-002	0.	
5154	1.0736e-002	1.4447e-002	0.	
5155	-5.475e-003	-1.5233e-002	0.	
5156	2.1411e-002	-7.9979e-003	0.	
5157	2.0403e-002	-8.3072e-003	0.	
5158	7.6727e-003	-2.3257e-002	0.	
5159	-1.0107e-002	1.6525e-002	0.	
5160	-2.6962e-003	2.4364e-002	0.	
5161	-2.2699e-002	8.1093e-003	0.	
5162	1.6304e-002	-9.7924e-003	0.	
5163	-5.3569e-003	1.9974e-002	0.	
5164	1.1361e-002	1.4633e-002	0.	
5165	1.8228e-002	1.1645e-002	0.	
5166	-1.5069e-002	1.2666e-002	0.	
5167	1.8209e-002	1.4985e-002	0.	
5168	-1.7346e-002	1.3129e-002	0.	
5169	2.0262e-002	3.0694e-003	0.	
5170	1.9767e-002	1.7779e-003	0.	
5171	1.9174e-002	3.0944e-003	0.	
5172	1.9199e-002	1.4415e-002	0.	
5173	-2.9653e-003	-7.5462e-003	0.	
5174	1.1943e-002	1.4794e-002	0.	
5175	-7.8772e-003	-1.579e-002	0.	
5176	-7.4636e-003	-1.4819e-002	0.	
5177	-2.1904e-002	-1.0298e-003	0.	
5178	-1.7325e-002	-2.8445e-003	0.	
5179	1.4693e-002	1.9672e-002	0.	
5180	-2.3922e-003	-1.3901e-002	0.	
5181	-8.6533e-003	-5.2542e-003	0.	
5182	1.2805e-002	1.9753e-002	0.	
5183	-9.0507e-003	1.5579e-002	0.	
5184	-1.01e-002	1.5591e-002	0.	
5185	-9.5359e-003	1.6473e-002	0.	
5186	-8.4945e-003	1.5578e-002	0.	
5187	4.7868e-003	1.1731e-002	0.	
5188	4.4262e-003	1.4604e-002	0.	
5189	1.1168e-002	-1.0356e-002	0.	
5190	9.9876e-003	-1.965e-002	0.	
5191	1.7055e-002	-2.0939e-004	0.	
5192	-1.3835e-002	1.7818e-002	0.	
5193	2.782e-003	-1.595e-002	0.	
5194	-7.9481e-003	1.7586e-002	0.	
5195	-7.5243e-003	1.9615e-002	0.	
5196	-7.7223e-003	1.8582e-002	0.	
5197	-5.5345e-003	-4.8286e-003	0.	
5198	-6.8748e-004	1.3744e-002	0.	
5199	-1.6657e-003	1.413e-002	0.	
5200	1.18e-002	1.3783e-002	0.	
5201	-2.3622e-002	-2.2297e-003	0.	
5202	-8.4406e-003	8.3855e-003	0.	
5203	-2.3527e-003	-1.3075e-002	0.	
5204	9.8942e-003	-6.8385e-003	0.	
5205	-1.0901e-002	6.8801e-003	0.	
5206	1.3964e-003	2.4154e-002	0.	
5207	1.1305e-002	-4.8182e-003	0.	
5208	8.9024e-003	7.6439e-003	0.	
5209	1.1611e-002	-3.797e-003	0.	
5210	-8.3954e-003	6.6034e-003	0.	
5211	1.233e-002	-4.6546e-003	0.	
5212	1.1964e-002	-4.1982e-003	0.	
5213	1.5209e-002	-3.4506e-003	0.	
5214	1.6434e-002	-3.0746e-003	0.	
5215	1.4527e-002	-4.1121e-003	0.	
5216	1.4845e-002	-2.6185e-003	0.	
5217	1.5821e-002	-3.2626e-003	0.	
5218	-9.8333e-003	1.5182e-002	0.	
5219	1.2427e-002	1.3971e-002	0.	
5220	-1.1932e-002	-1.6289e-002	0.	
5221	-1.2431e-002	-1.4185e-002	0.	
5222	1.3421e-002	-8.8468e-003	0.	
5223	-1.0933e-002	1.1431e-002	0.	
5224	3.4933e-003	-1.4013e-002	0.	
5225	-4.6009e-004	8.5251e-003	0.	
5226	-1.1364e-002	7.2171e-003	0.	
5227	-1.1806e-002	1.9323e-002	0.	
5228	1.5074e-002	1.6674e-002	0.	
5229	-6.6058e-003	-1.7887e-002	0.	
5230	-1.4777e-002	-1.6373e-002	0.	
5231	1.7129e-002	2.9523e-003	0.	
5232	1.7147e-002	4.6269e-003	0.	
5233	1.5526e-002	4.3205e-003	0.	
5234	1.6731e-002	3.7221e-003	0.	
5235	3.9605e-003	-1.9774e-003	0.	
5236	1.3019e-002	1.41e-002	0.	
5237	8.9318e-003	-6.4653e-003	0.	
5238	-1.7383e-002	4.2381e-003	0.	
5239	1.3908e-002	1.7712e-002	0.	
5240	1.3576e-002	1.6719e-002	0.	
5241	2.3562e-002	4.1675e-003	0.	
5242	1.5222e-002	8.6503e-003	0.	
5243	-6.6593e-003	-1.2119e-002	0.	
5244	-9.9535e-003	-8.3827e-003	0.	
5245	-9.1333e-003	-8.5903e-003	0.	
5246	-9.9197e-003	-7.7768e-003	0.	
5247	-1.0129e-002	-8.9987e-003	0.	
5248	-1.7757e-002	-3.9225e-003	0.	
5249	-1.1097e-002	-1.4369e-002	0.	
5250	2.0418e-003	-4.1804e-003	0.	
5251	-1.5937e-002	-2.5173e-003	0.	
5252	-5.5639e-003	-2.0967e-002	0.	
5253	-4.9426e-003	-2.1314e-002	0.	
5254	-6.0966e-003	-2.0735e-002	0.	
5255	-4.492e-003	-2.1904e-002	0.	
5256	-1.3904e-002	-2.239e-004	0.	
5257	-1.3001e-002	1.0073e-003	0.	
5258	-1.5288e-002	-4.0901e-004	0.	
5259	1.4619e-002	-1.6612e-002	0.	
5260	9.3559e-003	-1.0573e-002	0.	
5261	-3.5891e-003	1.4803e-002	0.	
5262	-2.0584e-002	3.5836e-003	0.	
5263	1.7047e-002	-9.0387e-003	0.	
5264	1.4791e-003	-1.3844e-002	0.	
5265	-6.5969e-003	-9.1494e-003	0.	
5266	-2.2332e-002	9.3059e-003	0.	
5267	-6.5343e-003	2.1825e-003	0.	
5268	9.1124e-004	-6.3775e-003	0.	
5269	-6.4226e-003	1.6099e-003	0.	
5270	1.0523e-003	-7.1867e-003	0.	
5271	1.844e-003	-6.4773e-003	0.	
5272	-5.6117e-004	-8.4177e-003	0.	
5273	-8.3826e-003	1.5069e-003	0.	
5274	-5.8823e-003	3.3497e-003	0.	
5275	-6.646e-003	2.7552e-003	0.	
5276	-5.9434e-003	1.391e-003	0.	
5277	-6.7229e-003	7.172e-004	0.	
5278	-1.4336e-003	2.8471e-003	0.	
5279	8.0248e-004	-5.6376e-003	0.	
5280	1.9743e-002	-2.6016e-003	0.	
5281	1.8494e-002	-1.1591e-003	0.	
5282	-2.1052e-002	1.1313e-002	0.	
5283	4.4186e-003	6.3129e-003	0.	
5284	1.6469e-002	6.1472e-003	0.	
5285	7.6134e-003	1.7947e-002	0.	
5286	5.1807e-003	1.8275e-002	0.	
5287	-7.0935e-003	1.9153e-002	0.	
5288	-7.2778e-003	1.8128e-002	0.	
5289	3.7808e-003	1.3234e-002	0.	
5290	6.4777e-003	-1.16e-004	0.	
5291	1.861e-002	3.3764e-003	0.	
5292	1.0396e-002	-2.217e-002	0.	
5293	2.0484e-002	7.3974e-003	0.	
5294	1.2652e-002	1.756e-002	0.	
5295	1.0045e-002	8.4054e-003	0.	
5296	-2.3454e-002	7.0965e-003	0.	
5297	1.3823e-003	-1.3373e-002	0.	
5298	-1.7497e-002	1.3673e-002	0.	
5299	-2.2803e-002	-8.8253e-003	0.	
5300	-1.1519e-002	4.3317e-004	0.	
5301	-1.3633e-002	4.8788e-003	0.	
5302	-1.4644e-002	6.0048e-003	0.	
5303	-1.3499e-002	6.5959e-003	0.	
5304	1.6555e-002	-4.8345e-004	0.	
5305	1.5996e-002	-1.7423e-003	0.	
5306	1.2035e-002	-1.6054e-002	0.	
5307	7.6807e-003	-1.3688e-002	0.	
5308	-4.8686e-003	9.9347e-003	0.	
5309	-4.5723e-003	1.0967e-002	0.	
5310	-5.5669e-003	1.1272e-002	0.	
5311	-4.7247e-003	1.2233e-002	0.	
5312	-6.5616e-003	1.1577e-002	0.	
5313	-5.7193e-003	1.2538e-002	0.	
5314	-5.2982e-003	1.3019e-002	0.	
5315	-4.3036e-003	1.2714e-002	0.	
5316	-1.961e-003	9.496e-003	0.	
5317	-2.9498e-003	9.9099e-003	0.	
5318	-8.1828e-005	8.9512e-003	0.	
5319	-1.0147e-003	9.266e-003	0.	
5320	-6.9671e-003	1.1168e-002	0.	
5321	-5.9736e-003	1.0868e-002	0.	
5322	-4.9934e-003	1.0486e-002	0.	
5323	-3.9987e-003	1.0181e-002	0.	
5324	-6.1405e-003	1.2057e-002	0.	
5325	-5.1458e-003	1.1752e-002	0.	
5326	-4.7438e-003	9.3836e-003	0.	
5327	-4.1511e-003	1.1447e-002	0.	
5328	-1.6594e-002	-1.6237e-002	0.	
5329	7.6846e-003	2.1193e-002	0.	
5330	-2.4121e-002	-4.1146e-003	0.	
5331	2.1207e-002	-5.7289e-003	0.	
5332	2.0774e-002	-5.2497e-003	0.	
5333	2.1615e-002	-6.1361e-003	0.	
5334	1.4069e-002	1.4983e-002	0.	
5335	-1.5286e-002	5.8836e-003	0.	
5336	-6.1485e-003	2.0821e-002	0.	
5337	-3.0042e-003	-8.991e-003	0.	
5338	-8.2607e-003	-1.6834e-002	0.	
5339	1.3491e-002	1.3688e-002	0.	
5340	1.3235e-002	1.2164e-002	0.	
5341	-5.4923e-004	1.3259e-002	0.	
5342	2.0498e-002	-2.2071e-003	0.	
5343	2.0314e-002	-1.2346e-003	0.	
5344	-1.6987e-002	8.0524e-003	0.	
5345	-1.6865e-002	8.5897e-003	0.	
5346	-1.0932e-002	-1.8779e-002	0.	
5347	6.3446e-003	2.3672e-002	0.	
5348	-1.5356e-002	1.8341e-002	0.	
5349	-5.6469e-003	-1.749e-002	0.	
5350	-5.5183e-003	-1.6902e-002	0.	
5351	-6.4772e-003	-1.7299e-002	0.	
5352	-6.8199e-003	-1.6894e-002	0.	
5353	-1.603e-002	1.3241e-002	0.	
5354	2.4244e-002	3.5817e-003	0.	
5355	-1.6171e-002	1.7698e-002	0.	
5356	-2.2642e-002	-1.9028e-003	0.	
5357	-1.627e-002	6.162e-003	0.	
5358	-1.0013e-002	3.2385e-003	0.	
5359	-1.9954e-002	6.9642e-003	0.	
5360	9.1973e-003	1.0056e-002	0.	
5361	6.3593e-003	1.3109e-002	0.	
5362	1.1253e-002	7.7488e-003	0.	
5363	8.7487e-003	1.2374e-002	0.	
5364	-1.5358e-002	-1.693e-002	0.	
5365	1.1809e-003	4.332e-003	0.	
5366	1.6009e-003	-3.8634e-003	0.	
5367	6.3782e-004	-4.3255e-003	0.	
5368	-1.2172e-002	-6.6999e-003	0.	
5369	-1.3244e-002	-3.7032e-003	0.	
5370	-1.0587e-002	-2.5375e-003	0.	
5371	-1.2512e-002	-6.2589e-003	0.	
5372	-1.2978e-002	-4.1092e-003	0.	
5373	-1.0837e-002	-5.461e-003	0.	
5374	2.1394e-002	5.2689e-004	0.	
5375	-9.4712e-003	8.3396e-003	0.	
5376	5.6514e-003	1.5872e-002	0.	
5377	-9.6321e-004	4.5853e-003	0.	
5378	1.8978e-002	-4.8429e-004	0.	
5379	1.517e-002	4.7179e-003	0.	
5380	1.0202e-002	2.0024e-002	0.	
5381	9.2272e-003	-1.1215e-002	0.	
5382	-1.4326e-002	-1.0949e-002	0.	
